record_type,case,name,decoder_stage,model_output_list_index,internal_stage_index,encoder_skip_index,upsampling_order,is_final_output,head_type,observed_raw_patch_shape,aligned_patch_shape,upsample_factor_to_final,prompt,threshold,gt_voxels,gt_volume_mm3,pred_voxels,pred_volume_mm3,pred_gt_volume_ratio,dice,iou,precision,recall,cc_count,cc_volume_median_voxels,cc_volume_median_mm3,small_cc_count_fraction,small_cc_voxel_fraction,small_component_max_voxels,lhs,rhs,pairwise_dice,fp_overlap,fp_overlap_dice,fn_overlap,fn_overlap_dice,intersection_voxels,union_voxels,mean_probability,d25_intersection_voxels,d25_union_voxels,majority_vote_voxels,independent_tp_voxels,independent_fp_voxels,independent_fn_recovery,r1_voxels,r1_volume_mm3,r1_tp_voxels,r1_fp_voxels,extra_precision,fn_recovery,merge_added_tp_voxels,merge_added_fp_voxels,merge_dice,merge_recall,merge_precision,delta_dice,delta_recall,delta_precision
decoder1_extra,HEM_PA13,Decoder 1 extra R1,1,4,0,4,1,False,,"[12, 12, 12]","[192, 192, 192]","[16.0, 16.0, 16.0]",liver,0.5,434860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2667952,10581270.711075421,30413,2637539,0.011399380498599674,0.3821729150726855,19980,2630286,0.22883636006027874,0.9257232212666145,0.13055455199383031,-0.6526275086302205,0.04594582164374739,-0.7526022638585783
pairwise,HEM_PA13,,,,,,,,,[],[],[],,0.5,,,,,,,,,,,,,,,,Decoder 2,Decoder 3,0.8671292740705485,0.545174965869081,0.7056481989564829,0.5621261716028447,0.7196936864914901,37936,69585,,,,,,,,,,,,,,,,,,,,,
pairwise,HEM_PA13,,,,,,,,,[],[],[],,0.5,,,,,,,,,,,,,,,,Decoder 2,Decoder 4,0.8361137934954611,0.46555832053793617,0.6353323699421966,0.43342815837336196,0.6047434687835508,35172,75548,,,,,,,,,,,,,,,,,,,,,
pairwise,HEM_PA13,,,,,,,,,[],[],[],,0.5,,,,,,,,,,,,,,,,Decoder 2,Decoder 5,0.8072297066793684,0.3544959934145369,0.5234360162570745,0.33136102622653546,0.49777786745900027,27561,77747,,,,,,,,,,,,,,,,,,,,,
pairwise,HEM_PA13,,,,,,,,,[],[],[],,0.5,,,,,,,,,,,,,,,,Decoder 3,Decoder 4,0.9309822309789288,0.6050633284675838,0.7539432466446806,0.6888427106619229,0.8157570936750395,41036,67821,,,,,,,,,,,,,,,,,,,,,
pairwise,HEM_PA13,,,,,,,,,[],[],[],,0.5,,,,,,,,,,,,,,,,Decoder 3,Decoder 5,0.9040260597004485,0.49202388507471295,0.6595388853980376,0.5289670404349304,0.691927329296072,34113,69332,,,,,,,,,,,,,,,,,,,,,
pairwise,HEM_PA13,,,,,,,,,[],[],[],,0.5,,,,,,,,,,,,,,,,Decoder 4,Decoder 5,0.9459361452745304,0.6743178321348949,0.8054836652788717,0.653320631464344,0.7903132871277349,42950,63694,,,,,,,,,,,,,,,,,,,,,
independent_vs_final,HEM_PA13,Decoder 2,2,,,3,2,False,,"[24, 24, 24]","[192, 192, 192]","[8.0, 8.0, 8.0]",,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2942,27131,0.05627390971690895,,,,,,,,,,,,,,
independent_vs_final,HEM_PA13,Decoder 3,3,,,2,3,False,,"[48, 48, 48]","[192, 192, 192]","[4.0, 4.0, 4.0]",,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2464,18716,0.04713083397092578,,,,,,,,,,,,,,
independent_vs_final,HEM_PA13,Decoder 4,4,,,1,4,False,,"[96, 96, 96]","[192, 192, 192]","[2.0, 2.0, 2.0]",,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4274,13078,0.08175210405508798,,,,,,,,,,,,,,
independent_vs_final,HEM_PA13,Decoder 5,5,,,0,5,True,,"[192, 192, 192]","[192, 192, 192]","[1.0, 1.0, 1.0]",,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,,,,,,,,,
ensemble,HEM_PA13,d2_d5_intersection,,,,,,,,[],[],[],,0.5,434860,,306055,,,0.7581409473421378,0.610488723111969,0.9176749277090719,0.6458607367888516,,,,,,,,,,,,,,280859,460056,0.06362427771091461,306055,476210,383497,,,,,,,,,,,,,,,,,
ensemble,HEM_PA13,d2_d5_union,,,,,,,,[],[],[],,0.5,434860,,476210,,,0.854428309570066,0.7458531986325521,0.8173326893597362,0.8950512808720048,,,,,,,,,,,,,,389222,521848,0.06362427771091461,306055,476210,383497,,,,,,,,,,,,,,,,,
ensemble,HEM_PA13,d2_d5_majority_vote,,,,,,,,[],[],[],,0.5,434860,,383497,,,0.8365493299379122,0.7190243226154741,0.8925702156731343,0.7871452881387113,,,,,,,,,,,,,,342298,476059,0.06362427771091461,306055,476210,383497,,,,,,,,,,,,,,,,,
ensemble,HEM_PA13,d2_d5_average_probability,,,,,,,,[],[],[],,0.5,434860,,404391,,,0.8463665816305254,0.7336529682251794,0.8782514942221761,0.816715724601021,,,,,,,,,,,,,,355157,484094,0.06362427771091461,306055,476210,383497,,,,,,,,,,,,,,,,,
layer,HEM_PA24,Decoder 1,1,4,0,4,1,False,intermediate_segmentation_conv,"[12, 12, 12]","[192, 192, 192]","[16.0, 16.0, 16.0]",liver,0.5,299855,1594443.1474287994,2300353,12231852.32034577,7.671551249770722,0.07153889227323353,0.03709636247606892,0.04043205542801474,0.31017658534958564,9,363.0,1930.209142807871,0.0,0.0,100,,,,,,,,93008,2507200,,,,,,,,,,,,,,,,,,,,,
layer,HEM_PA24,Decoder 2,2,3,1,3,2,False,intermediate_segmentation_conv,"[24, 24, 24]","[192, 192, 192]","[8.0, 8.0, 8.0]",liver,0.5,299855,1594443.1474287994,231723,1232159.375203494,0.7727835120308149,0.7770524739549041,0.6353931443549529,0.8912883054336428,0.688772906905004,1,231723.0,1232159.375203494,0.0,0.0,100,,,,,,,,206532,325046,,,,,,,,,,,,,,,,,,,,,
layer,HEM_PA24,Decoder 3,3,2,2,2,3,False,intermediate_segmentation_conv,"[48, 48, 48]","[192, 192, 192]","[4.0, 4.0, 4.0]",liver,0.5,299855,1594443.1474287994,289351,1538589.3820402212,0.9649697353720965,0.8512913989334799,0.7410855965935115,0.8667431596918621,0.836380917443431,2,144675.5,769294.6910201106,0.5,0.00033868899710040747,100,,,,,,,,250793,338413,,,,,,,,,,,,,,,,,,,,,
layer,HEM_PA24,Decoder 4,4,1,3,1,4,False,intermediate_segmentation_conv,"[96, 96, 96]","[192, 192, 192]","[2.0, 2.0, 2.0]",liver,0.5,299855,1594443.1474287994,304387,1618541.516120825,1.015113971753014,0.8737790487917093,0.7758504650923572,0.867274226560267,0.880382184722616,2,152193.5,809270.7580604125,0.0,0.0,100,,,,,,,,263987,340255,,,,,,,,,,,,,,,,,,,,,
layer,HEM_PA24,Decoder 5,5,0,4,0,5,True,final_mask_einsum,"[192, 192, 192]","[192, 192, 192]","[1.0, 1.0, 1.0]",liver,0.5,299855,1594443.1474287994,313649,1667791.0948554985,1.0460022344132998,0.9136924942624661,0.8410993106801069,0.8936008085471339,0.9347084424138333,2,156824.5,833895.5474277493,0.0,0.0,100,,,,,,,,280277,333227,,,,,,,,,,,,,,,,,,,,,
decoder1_extra,HEM_PA24,Decoder 1 extra R1,1,4,0,4,1,False,,"[12, 12, 12]","[192, 192, 192]","[16.0, 16.0, 16.0]",liver,0.5,299855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2207135,11736176.739424933,11334,2195801,0.00513516391158674,0.29522933905404025,5780,2193401,0.2034049315867223,0.9539844258058061,0.1138385804053597,-0.7102875626757439,0.019275983391972784,-0.7797622281417742
pairwise,HEM_PA24,,,,,,,,,[],[],[],,0.5,,,,,,,,,,,,,,,,Decoder 2,Decoder 3,0.8568456687533824,0.47871772865393986,0.6474768231658535,0.4640679464900826,0.6339431822172279,20638,43111,,,,,,,,,,,,,,,,,,,,,
pairwise,HEM_PA24,,,,,,,,,[],[],[],,0.5,,,,,,,,,,,,,,,,Decoder 2,Decoder 4,0.8394172837663912,0.45128885938710034,0.6219145919409675,0.35646412784410075,0.5255784071645858,20396,45195,,,,,,,,,,,,,,,,,,,,,
pairwise,HEM_PA24,,,,,,,,,[],[],[],,0.5,,,,,,,,,,,,,,,,Decoder 2,Decoder 5,0.8119778793190703,0.3689340813464236,0.5390092720659803,0.1982318542181845,0.3308739515150442,15783,42780,,,,,,,,,,,,,,,,,,,,,
pairwise,HEM_PA24,,,,,,,,,[],[],[],,0.5,,,,,,,,,,,,,,,,Decoder 3,Decoder 4,0.9418464036325787,0.6623086801827407,0.7968540236581474,0.6424606934962965,0.7823148475214883,31459,47499,,,,,,,,,,,,,,,,,,,,,
pairwise,HEM_PA24,,,,,,,,,[],[],[],,0.5,,,,,,,,,,,,,,,,Decoder 3,Decoder 5,0.9002189054726368,0.4600925625202988,0.6302238287223689,0.34311711182858823,0.5109265734265734,22666,49264,,,,,,,,,,,,,,,,,,,,,
pairwise,HEM_PA24,,,,,,,,,[],[],[],,0.5,,,,,,,,,,,,,,,,Decoder 4,Decoder 5,0.9342077160553754,0.5787198527680883,0.7331507889172043,0.45104812750255163,0.6216859647224326,27043,46729,,,,,,,,,,,,,,,,,,,,,
independent_vs_final,HEM_PA24,Decoder 2,2,,,3,2,False,,"[24, 24, 24]","[192, 192, 192]","[8.0, 8.0, 8.0]",,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900,9408,0.04596996628869139,,,,,,,,,,,,,,
independent_vs_final,HEM_PA24,Decoder 3,3,,,2,3,False,,"[48, 48, 48]","[192, 192, 192]","[4.0, 4.0, 4.0]",,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2043,15892,0.10435182347532945,,,,,,,,,,,,,,
independent_vs_final,HEM_PA24,Decoder 4,4,,,1,4,False,,"[96, 96, 96]","[192, 192, 192]","[2.0, 2.0, 2.0]",,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2343,13357,0.11967514557155992,,,,,,,,,,,,,,
independent_vs_final,HEM_PA24,Decoder 5,5,,,0,5,True,,"[192, 192, 192]","[192, 192, 192]","[1.0, 1.0, 1.0]",,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,,,,,,,,,
ensemble,HEM_PA24,d2_d5_intersection,,,,,,,,[],[],[],,0.5,299855,,216456,,,0.7808317080209408,0.640462611403244,0.9312562368333518,0.6722449183772157,,,,,,,,,,,,,,201576,314735,0.06277066469192505,216456,339415,276766,,,,,,,,,,,,,,,,,
ensemble,HEM_PA24,d2_d5_union,,,,,,,,[],[],[],,0.5,299855,,339415,,,0.8858447917155505,0.7950820362627519,0.8342206443439447,0.9442797352053492,,,,,,,,,,,,,,283147,356123,0.06277066469192505,216456,339415,276766,,,,,,,,,,,,,,,,,
ensemble,HEM_PA24,d2_d5_majority_vote,,,,,,,,[],[],[],,0.5,299855,,276766,,,0.8664061836110721,0.764300379099646,0.9025458329419076,0.8330493071651298,,,,,,,,,,,,,,249794,326827,0.06277066469192505,216456,339415,276766,,,,,,,,,,,,,,,,,
ensemble,HEM_PA24,d2_d5_average_probability,,,,,,,,[],[],[],,0.5,299855,,290690,,,0.8765089874607355,0.7801655533315649,0.8903264646186659,0.863113838355205,,,,,,,,,,,,,,258809,331736,0.06277066469192505,216456,339415,276766,,,,,,,,,,,,,,,,,
layer,HEM_PA29,Decoder 1,1,4,0,4,1,False,intermediate_segmentation_conv,"[12, 12, 12]","[192, 192, 192]","[16.0, 16.0, 16.0]",liver,0.5,1412055,1550366.824404967,5647735,6200934.791513636,3.999656528959566,0.1567695356377456,0.08505151074094623,0.09798264259920127,0.39189691619660705,40,84.0,92.22786169803388,0.55,0.0001696255224439532,100,,,,,,,,553380,6506410,,,,,,,,,,,,,,,,,,,,,
layer,HEM_PA29,Decoder 2,2,3,1,3,2,False,intermediate_segmentation_conv,"[24, 24, 24]","[192, 192, 192]","[8.0, 8.0, 8.0]",liver,0.5,1412055,1550366.824404967,487847,535631.9719738183,0.34548725085071047,0.42334604626975497,0.2685091711267079,0.8243527171428747,0.2848033539770051,11,1568.0,1721.5867516966325,0.2727272727272727,0.0002931246886831322,100,,,,,,,,402158,1497744,,,,,,,,,,,,,,,,,,,,,
layer,HEM_PA29,Decoder 3,3,2,2,2,3,False,intermediate_segmentation_conv,"[48, 48, 48]","[192, 192, 192]","[4.0, 4.0, 4.0]",liver,0.5,1412055,1550366.824404967,620634,681425.5561559233,0.4395253725952601,0.47873629463238104,0.3146964546273012,0.7839741296802947,0.3445765214527763,10,1324.0,1453.686772478534,0.3,5.3171434371948684e-05,100,,,,,,,,486561,1546128,,,,,,,,,,,,,,,,,,,,,
layer,HEM_PA29,Decoder 4,4,1,3,1,4,False,intermediate_segmentation_conv,"[96, 96, 96]","[192, 192, 192]","[2.0, 2.0, 2.0]",liver,0.5,1412055,1550366.824404967,647742,711188.8046667603,0.45872292509852663,0.49912588473524333,0.3325567945098425,0.7936014647807306,0.3640431852866921,21,11.0,12.077458079504437,0.7142857142857143,0.0002470119275884534,100,,,,,,,,514049,1545748,,,,,,,,,,,,,,,,,,,,,
layer,HEM_PA29,Decoder 5,5,0,4,0,5,True,final_mask_einsum,"[192, 192, 192]","[192, 192, 192]","[1.0, 1.0, 1.0]",liver,0.5,1412055,1550366.824404967,682144,748960.5058350432,0.48308599877483527,0.5214451921713266,0.35267221033022994,0.8004248369845663,0.3866740318188739,50,1.0,1.0979507345004034,0.9,0.0003958108551860018,100,,,,,,,,546005,1548194,,,,,,,,,,,,,,,,,,,,,
decoder1_extra,HEM_PA29,Decoder 1 extra R1,1,4,0,4,1,False,,"[12, 12, 12]","[192, 192, 192]","[16.0, 16.0, 16.0]",liver,0.5,1412055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5404598,5933982.343779411,333166,5071432,0.06164491790138693,0.3608024940823278,312473,5065733,0.2297728776745907,0.6079635708240826,0.14165485491762028,-0.29167231449673586,0.2212895390052087,-0.658769982066946
pairwise,HEM_PA29,,,,,,,,,[],[],[],,0.5,,,,,,,,,,,,,,,,Decoder 2,Decoder 3,0.7840801962325019,0.47620071203063075,0.6451706846497575,0.8460812798437205,0.9166240826789005,70892,148870,,,,,,,,,,,,,,,,,,,,,
pairwise,HEM_PA29,,,,,,,,,[],[],[],,0.5,,,,,,,,,,,,,,,,Decoder 2,Decoder 4,0.7601429742626954,0.41000970505627005,0.5815700467677385,0.8270680291847778,0.9053500099323708,63793,155589,,,,,,,,,,,,,,,,,,,,,
pairwise,HEM_PA29,,,,,,,,,[],[],[],,0.5,,,,,,,,,,,,,,,,Decoder 2,Decoder 5,0.750014316349442,0.3835972730731567,0.5544926699965739,0.8128577378645749,0.8967694716321943,61501,160327,,,,,,,,,,,,,,,,,,,,,
pairwise,HEM_PA29,,,,,,,,,[],[],[],,0.5,,,,,,,,,,,,,,,,Decoder 3,Decoder 4,0.8827019748087318,0.6388151049635841,0.7796060739600995,0.9061666346097559,0.9507737866739786,104376,163390,,,,,,,,,,,,,,,,,,,,,
pairwise,HEM_PA29,,,,,,,,,[],[],[],,0.5,,,,,,,,,,,,,,,,Decoder 3,Decoder 5,0.8510475307381611,0.5651126286584766,0.7221366926709398,0.875457599368547,0.9335935930125077,97565,172647,,,,,,,,,,,,,,,,,,,,,
pairwise,HEM_PA29,,,,,,,,,[],[],[],,0.5,,,,,,,,,,,,,,,,Decoder 4,Decoder 5,0.9173192288662336,0.7327579563843724,0.8457707017699903,0.9254091364530375,0.9612597332510986,114108,155724,,,,,,,,,,,,,,,,,,,,,
independent_vs_final,HEM_PA29,Decoder 2,2,,,3,2,False,,"[24, 24, 24]","[192, 192, 192]","[8.0, 8.0, 8.0]",,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24904,24188,0.028755845505455804,,,,,,,,,,,,,,
independent_vs_final,HEM_PA29,Decoder 3,3,,,2,3,False,,"[48, 48, 48]","[192, 192, 192]","[4.0, 4.0, 4.0]",,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29763,36508,0.03436637607528434,,,,,,,,,,,,,,
independent_vs_final,HEM_PA29,Decoder 4,4,,,1,4,False,,"[96, 96, 96]","[192, 192, 192]","[2.0, 2.0, 2.0]",,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18192,19585,0.021005715605334565,,,,,,,,,,,,,,
independent_vs_final,HEM_PA29,Decoder 5,5,,,0,5,True,,"[192, 192, 192]","[192, 192, 192]","[1.0, 1.0, 1.0]",,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,,,,,,,,,
ensemble,HEM_PA29,d2_d5_intersection,,,,,,,,[],[],[],,0.5,1412055,,401832,,,0.38130159155449045,0.23556061435846296,0.8606059248641224,0.2449047664573972,,,,,,,,,,,,,,345819,1468068,0.038358695805072784,401832,785919,572944,,,,,,,,,,,,,,,,,
ensemble,HEM_PA29,d2_d5_union,,,,,,,,[],[],[],,0.5,1412055,,785919,,,0.5416342504506423,0.37139808763200177,0.75739230124224,0.4215480275201745,,,,,,,,,,,,,,595249,1602725,0.038358695805072784,401832,785919,572944,,,,,,,,,,,,,,,,,
ensemble,HEM_PA29,d2_d5_majority_vote,,,,,,,,[],[],[],,0.5,1412055,,572944,,,0.47522341321078754,0.31166756974638876,0.8232200703733699,0.3340231081650502,,,,,,,,,,,,,,471659,1513340,0.038358695805072784,401832,785919,572944,,,,,,,,,,,,,,,,,
ensemble,HEM_PA29,d2_d5_average_probability,,,,,,,,[],[],[],,0.5,1412055,,614417,,,0.4899391652092898,0.32444995189693393,0.8079594151854522,0.3515613768585501,,,,,,,,,,,,,,496424,1530048,0.038358695805072784,401832,785919,572944,,,,,,,,,,,,,,,,,
layer,HEM_PA34,Decoder 1,1,4,0,4,1,False,intermediate_segmentation_conv,"[12, 12, 12]","[192, 192, 192]","[16.0, 16.0, 16.0]",liver,0.5,347700,1379000.0258549117,3053317,12109646.885082662,8.781469657750934,0.08673699661013162,0.04533459145786717,0.048307136140793766,0.42420765027322405,10,584.5,2318.1636902852915,0.4,4.454172298519938e-05,100,,,,,,,,147497,3253520,,,,,,,,,,,,,,,,,,,,,
layer,HEM_PA34,Decoder 2,2,3,1,3,2,False,intermediate_segmentation_conv,"[24, 24, 24]","[192, 192, 192]","[8.0, 8.0, 8.0]",liver,0.5,347700,1379000.0258549117,288978,1146104.8877523746,0.8311130284728214,0.8349809479831249,0.7167101229268398,0.9198174255479656,0.7644722461892436,1,288978.0,1146104.8877523746,0.0,0.0,100,,,,,,,,265807,370871,,,,,,,,,,,,,,,,,,,,,
layer,HEM_PA34,Decoder 3,3,2,2,2,3,False,intermediate_segmentation_conv,"[48, 48, 48]","[192, 192, 192]","[4.0, 4.0, 4.0]",liver,0.5,347700,1379000.0258549117,338400,1342115.6420744956,0.9732528041415013,0.895198950590293,0.8102806845346463,0.9075,0.8832269197584124,1,338400.0,1342115.6420744956,0.0,0.0,100,,,,,,,,307098,379002,,,,,,,,,,,,,,,,,,,,,
layer,HEM_PA34,Decoder 4,4,1,3,1,4,False,intermediate_segmentation_conv,"[96, 96, 96]","[192, 192, 192]","[2.0, 2.0, 2.0]",liver,0.5,347700,1379000.0258549117,361992,1435682.9949935898,1.041104400345125,0.912412708611623,0.8389328524121205,0.8944009812371544,0.9311647972389991,1,361992.0,1435682.9949935898,0.0,0.0,100,,,,,,,,323766,385926,,,,,,,,,,,,,,,,,,,,,
layer,HEM_PA34,Decoder 5,5,0,4,0,5,True,final_mask_einsum,"[192, 192, 192]","[192, 192, 192]","[1.0, 1.0, 1.0]",liver,0.5,347700,1379000.0258549117,371146,1471988.333609281,1.0674316939890711,0.9349902482590151,0.8779170770319942,0.9054576905045454,0.9665142364106989,2,185573.0,735994.1668046406,0.5,2.6943574765725616e-06,100,,,,,,,,336057,382789,,,,,,,,,,,,,,,,,,,,,
decoder1_extra,HEM_PA34,Decoder 1 extra R1,1,4,0,4,1,False,,"[12, 12, 12]","[192, 192, 192]","[16.0, 16.0, 16.0]",liver,0.5,347700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2902219,11510382.732345745,11857,2890362,0.004085494581904398,0.5082023533453577,5917,2883846,0.18953231009510868,0.983531780270348,0.10487075842962806,-0.7454579381639064,0.017017543859649154,-0.8005869320749173
pairwise,HEM_PA34,,,,,,,,,[],[],[],,0.5,,,,,,,,,,,,,,,,Decoder 2,Decoder 3,0.8717423945372647,0.328609756097561,0.49466708277495275,0.3964795877651994,0.567827258255439,13473,41000,,,,,,,,,,,,,,,,,,,,,
pairwise,HEM_PA34,,,,,,,,,[],[],[],,0.5,,,,,,,,,,,,,,,,Decoder 2,Decoder 4,0.8510530439190747,0.30083901860248313,0.462530742544424,0.24657808561264635,0.39560792614361173,14199,47198,,,,,,,,,,,,,,,,,,,,,
pairwise,HEM_PA34,,,,,,,,,[],[],[],,0.5,,,,,,,,,,,,,,,,Decoder 2,Decoder 5,0.829980427919603,0.1960091969124651,0.32777205629934775,0.12284071401990325,0.21880345535408827,9548,48712,,,,,,,,,,,,,,,,,,,,,
pairwise,HEM_PA34,,,,,,,,,[],[],[],,0.5,,,,,,,,,,,,,,,,Decoder 3,Decoder 4,0.9463043552753315,0.6009578852840268,0.7507479001265677,0.521824227132313,0.6857877773645717,26099,43429,,,,,,,,,,,,,,,,,,,,,
pairwise,HEM_PA34,,,,,,,,,[],[],[],,0.5,,,,,,,,,,,,,,,,Decoder 3,Decoder 5,0.9150555425581992,0.412364115982726,0.5839345694446536,0.23082903385398262,0.3750789549239162,19384,47007,,,,,,,,,,,,,,,,,,,,,
pairwise,HEM_PA34,,,,,,,,,[],[],[],,0.5,,,,,,,,,,,,,,,,Decoder 4,Decoder 5,0.9470768122781795,0.5505244903138482,0.710113892109391,0.3393946238988028,0.5067880934311494,26031,47284,,,,,,,,,,,,,,,,,,,,,
independent_vs_final,HEM_PA34,Decoder 2,2,,,3,2,False,,"[24, 24, 24]","[192, 192, 192]","[8.0, 8.0, 8.0]",,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410,13623,0.12110280855449626,,,,,,,,,,,,,,
independent_vs_final,HEM_PA34,Decoder 3,3,,,2,3,False,,"[48, 48, 48]","[192, 192, 192]","[4.0, 4.0, 4.0]",,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1845,11918,0.15846431332130895,,,,,,,,,,,,,,
independent_vs_final,HEM_PA34,Decoder 4,4,,,1,4,False,,"[96, 96, 96]","[192, 192, 192]","[2.0, 2.0, 2.0]",,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2628,12195,0.22571502190157175,,,,,,,,,,,,,,
independent_vs_final,HEM_PA34,Decoder 5,5,,,0,5,True,,"[192, 192, 192]","[192, 192, 192]","[1.0, 1.0, 1.0]",,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,,,,,,,,,
ensemble,HEM_PA34,d2_d5_intersection,,,,,,,,[],[],[],,0.5,347700,,267613,,,0.840905360361312,0.7254846425857326,0.9667318104875323,0.7440609721023871,,,,,,,,,,,,,,258710,356603,0.05586951971054077,267613,399213,331075,,,,,,,,,,,,,,,,,
ensemble,HEM_PA34,d2_d5_union,,,,,,,,[],[],[],,0.5,347700,,399213,,,0.9092678799271133,0.8336307909098274,0.850603562509237,0.9766235260281853,,,,,,,,,,,,,,339572,407341,0.05586951971054077,267613,399213,331075,,,,,,,,,,,,,,,,,
ensemble,HEM_PA34,d2_d5_majority_vote,,,,,,,,[],[],[],,0.5,347700,,331075,,,0.9083834849545136,0.8321452382173444,0.9311908177905308,0.8866666666666667,,,,,,,,,,,,,,308294,370481,0.05586951971054077,267613,399213,331075,,,,,,,,,,,,,,,,,
ensemble,HEM_PA34,d2_d5_average_probability,,,,,,,,[],[],[],,0.5,347700,,345485,,,0.9163470069317715,0.8456092612610694,0.9192844841310043,0.9134282427379925,,,,,,,,,,,,,,317599,375586,0.05586951971054077,267613,399213,331075,,,,,,,,,,,,,,,,,
layer,HEM_PA56,Decoder 1,1,4,0,4,1,False,intermediate_segmentation_conv,"[12, 12, 12]","[192, 192, 192]","[16.0, 16.0, 16.0]",liver,0.5,383171,1796114.0625,1826155,8560101.5625,4.76590086410506,0.06544620395541445,0.033830128730059944,0.03958919149798347,0.1886781619694601,6,2445.0,11460.9375,0.0,0.0,100,,,,,,,,72296,2137030,,,,,,,,,,,,,,,,,,,,,
layer,HEM_PA56,Decoder 2,2,3,1,3,2,False,intermediate_segmentation_conv,"[24, 24, 24]","[192, 192, 192]","[8.0, 8.0, 8.0]",liver,0.5,383171,1796114.0625,352391,1651832.8125,0.919670329957121,0.9195336355059125,0.8510525322428436,0.9596925006597785,0.882600718739153,1,352391.0,1651832.8125,0.0,0.0,100,,,,,,,,338187,397375,,,,,,,,,,,,,,,,,,,,,
layer,HEM_PA56,Decoder 3,3,2,2,2,3,False,intermediate_segmentation_conv,"[48, 48, 48]","[192, 192, 192]","[4.0, 4.0, 4.0]",liver,0.5,383171,1796114.0625,381426,1787934.375,0.9954458975235599,0.9546597750187353,0.913252692477079,0.9568435292822198,0.9524859657959501,1,381426.0,1787934.375,0.0,0.0,100,,,,,,,,364965,399632,,,,,,,,,,,,,,,,,,,,,
layer,HEM_PA56,Decoder 4,4,1,3,1,4,False,intermediate_segmentation_conv,"[96, 96, 96]","[192, 192, 192]","[2.0, 2.0, 2.0]",liver,0.5,383171,1796114.0625,385024,1804800.0,1.0048359609678186,0.9579156334003736,0.9192304040853241,0.9556105593417553,0.9602318547071673,1,385024.0,1804800.0,0.0,0.0,100,,,,,,,,367933,400262,,,,,,,,,,,,,,,,,,,,,
layer,HEM_PA56,Decoder 5,5,0,4,0,5,True,final_mask_einsum,"[192, 192, 192]","[192, 192, 192]","[1.0, 1.0, 1.0]",liver,0.5,383171,1796114.0625,386378,1811146.875,1.0083696313134345,0.9671534886017654,0.9363961420486999,0.9631397232761699,0.9712008476633148,2,193189.0,905573.4375,0.5,5.176278152482801e-06,100,,,,,,,,372136,397413,,,,,,,,,,,,,,,,,,,,,
decoder1_extra,HEM_PA56,Decoder 1 extra R1,1,4,0,4,1,False,,"[12, 12, 12]","[192, 192, 192]","[16.0, 16.0, 16.0]",liver,0.5,383171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1753972,8221743.75,3289,1750683,0.0018751724656950054,0.2069777979157227,2284,1750385,0.2968974133084452,0.9771616327958014,0.1750405671310635,-0.6702560752933202,0.005960785132486546,-0.7880991561451064
pairwise,HEM_PA56,,,,,,,,,[],[],[],,0.5,,,,,,,,,,,,,,,,Decoder 2,Decoder 3,0.9465084619189797,0.5060655174107362,0.6720365237241155,0.36795618383737794,0.5379648678588385,10304,20361,,,,,,,,,,,,,,,,,,,,,
pairwise,HEM_PA56,,,,,,,,,[],[],[],,0.5,,,,,,,,,,,,,,,,Decoder 2,Decoder 4,0.9392079087081223,0.4547694310152473,0.6252116951589711,0.29062814770364975,0.45036697552389493,9783,21512,,,,,,,,,,,,,,,,,,,,,
pairwise,HEM_PA56,,,,,,,,,[],[],[],,0.5,,,,,,,,,,,,,,,,Decoder 2,Decoder 5,0.9331496042741371,0.4034931912374186,0.574984180552626,0.2006301170217326,0.3342080365590246,8178,20268,,,,,,,,,,,,,,,,,,,,,
pairwise,HEM_PA56,,,,,,,,,[],[],[],,0.5,,,,,,,,,,,,,,,,Decoder 3,Decoder 4,0.9819322852110379,0.684591052869408,0.8127682403433476,0.631016825164594,0.7737710800143524,13635,19917,,,,,,,,,,,,,,,,,,,,,
